id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
GPAA1	17	0.20569	0.72198	1.0	9673	7	-0.003093	0.62434	0.85001	1.0	16396	6	-0.003093
TMEM123	18	0.20569	0.73181	1.0	9674	4	0.023848	0.10008	0.27831	0.820723	7270	8	0.023848
GNAZ	18	0.2057	0.73181	1.0	9675	7	-0.079015	3.2087e-06	3.6295e-05	0.008115	88	6	-0.079015
NOMO2	6	0.20573	0.51952	1.0	9676	3	-0.03131	0.26818	0.44206	0.978214	11364	2	-0.03131
CDH12	18	0.2058	0.73239	1.0	9677	8	0.049771	0.39044	0.68617	1.0	13344	7	0.049771
KLRC2	15	0.20581	0.70174	1.0	9678	4	0.51072	0.01449	0.055658	0.397241	3014	10	0.51072
ING5	18	0.20582	0.73239	1.0	9679	3	0.074327	0.49103	0.77007	1.0	14721	7	0.074327
FICD	18	0.20586	0.73239	1.0	9680	8	-0.15426	0.050081	0.16855	0.667301	5373	3	-0.15426
TMEM175	16	0.20601	0.70853	1.0	9681	7	-0.17466	0.084778	0.24281	0.773228	6755	4	-0.17466
TMEM131	16	0.20606	0.70853	1.0	9682	6	-0.035923	0.0038724	0.020474	0.275005	1629	7	-0.035923
hsa-mir-4531	10	0.2061	0.61403	1.0	9683	5	-0.37807	0.81531	0.90615	1.0	18379	2	-0.37807
UBE2V1	18	0.20619	0.73247	1.0	9684	7	-0.13266	0.18363	0.42536	0.959291	9549	7	-0.13266
MAS1L	18	0.20624	0.73264	1.0	9685	5	0.11229	0.14178	0.35953	0.90134	8565	8	0.11229
LOC100132146	18	0.20624	0.73264	1.0	9686	7	0.063516	0.15777	0.38395	0.92223	8946	8	0.063516
RGPD2	9	0.20626	0.59395	1.0	9687	2	0.21954	0.078314	0.19708	0.710924	6524	3	0.21954
COPZ2	18	0.20631	0.73264	1.0	9688	6	0.068607	0.13343	0.34666	0.885109	8366	6	0.068607
RUSC2	18	0.20636	0.73264	1.0	9689	7	-0.075555	0.89412	0.96904	1.0	19230	2	-0.075555
FAM131A	18	0.20638	0.73264	1.0	9690	7	-0.085561	0.31711	0.61604	1.0	12204	5	-0.085561
DPRX	18	0.20639	0.73264	1.0	9691	7	-0.19551	0.36378	0.66145	1.0	12951	5	-0.19551
MFAP4	18	0.20642	0.7328	1.0	9692	7	-0.071652	0.48507	0.76487	1.0	14640	6	-0.071652
VWC2	18	0.20655	0.73293	1.0	9693	6	0.044222	0.52708	0.79286	1.0	15140	7	0.044222
ADRA2B	18	0.20655	0.73293	1.0	9694	6	-0.033789	0.26042	0.55134	1.0	11244	7	-0.033789
NLRP5	18	0.20661	0.73304	1.0	9695	7	0.07169	0.020417	0.076517	0.465845	3532	9	0.07169
RRP7A	18	0.20662	0.73304	1.0	9696	7	0.02959	0.2503	0.53215	1.0	11029	6	0.02959
SMCO2	18	0.20664	0.73304	1.0	9697	8	-0.13033	0.74129	0.91219	1.0	17657	5	-0.13033
RPL18A	13	0.20666	0.67075	1.0	9698	5	-0.033029	0.010998	0.042911	0.353915	2659	6	-0.033029
KIAA1549L	18	0.20666	0.73304	1.0	9699	7	0.17768	0.21135	0.48061	1.0	10184	9	0.17768
hsa-mir-8058	12	0.20672	0.6578	1.0	9700	4	-0.082238	0.4132	0.66653	1.0	13675	4	-0.082238
LOXL4	18	0.20674	0.73304	1.0	9701	5	0.21236	0.31052	0.60849	1.0	12093	8	0.21236
DXO	12	0.20676	0.6578	1.0	9702	4	-0.11327	0.16327	0.37545	0.917492	9074	4	-0.11327
BPNT1	18	0.20678	0.73313	1.0	9703	3	0.25057	0.47909	0.7621	1.0	14563	7	0.25057
CDON	18	0.20682	0.73313	1.0	9704	8	-0.12211	0.77289	0.92562	1.0	17991	6	-0.12211
TPGS2	17	0.20685	0.72297	1.0	9705	4	0.21011	0.10425	0.28492	0.826722	7405	8	0.21011
KIAA1462	18	0.20705	0.73356	1.0	9706	7	-0.062127	0.86153	0.95703	1.0	18846	3	-0.062127
OIP5	18	0.20712	0.73366	1.0	9707	7	0.10203	0.016119	0.062003	0.420472	3166	8	0.10203
MAP3K3	18	0.20721	0.73366	1.0	9708	6	0.3082	0.14918	0.37395	0.915536	8739	9	0.3082
SSTR4	18	0.20721	0.73366	1.0	9709	6	0.048829	0.036393	0.12731	0.596061	4597	8	0.048829
UBXN1	17	0.20724	0.7231	1.0	9710	7	-0.080872	0.56183	0.81534	1.0	15592	5	-0.080872
TTLL3	18	0.20725	0.73366	1.0	9711	7	-0.15735	0.23271	0.50866	1.0	10647	6	-0.15735
ZNF510	16	0.20731	0.70995	1.0	9712	6	-0.030306	0.31294	0.5989	1.0	12135	5	-0.030306
TBX22	18	0.20744	0.73402	1.0	9713	8	-0.20393	0.69574	0.89001	1.0	17153	5	-0.20393
KREMEN1	18	0.20751	0.73402	1.0	9714	6	0.18082	0.086107	0.24475	0.775433	6809	8	0.18082
YWHAE	18	0.20752	0.73402	1.0	9715	5	0.033813	0.44115	0.7295	1.0	14043	6	0.033813
POMP	18	0.20753	0.73402	1.0	9716	6	0.48225	0.012543	0.049652	0.379652	2805	11	0.48225
TRIM40	18	0.20756	0.73402	1.0	9717	6	0.1521	0.39246	0.68893	1.0	13370	8	0.1521
EGLN1	18	0.20764	0.73402	1.0	9718	7	0.016451	0.051585	0.1718	0.671031	5440	8	0.016451
ZNF165	15	0.20767	0.70387	1.0	9719	6	-0.091089	0.523	0.77646	1.0	15094	4	-0.091089
OR5D18	18	0.20769	0.73402	1.0	9720	6	0.093849	0.44168	0.7298	1.0	14051	7	0.093849
LOC643802	18	0.20773	0.73402	1.0	9721	7	-0.020112	0.39866	0.69379	1.0	13462	7	-0.020112
FAM84B	18	0.20784	0.73426	1.0	9722	8	0.1613	0.081726	0.23392	0.757864	6657	9	0.1613
RWDD4	14	0.20786	0.68945	1.0	9723	6	-0.15491	0.085283	0.23427	0.758187	6776	4	-0.15491
CCDC23	18	0.20792	0.73426	1.0	9724	7	-0.043742	0.58976	0.83705	1.0	15947	6	-0.043742
CLIC5	18	0.20792	0.73426	1.0	9725	8	-0.062007	0.41617	0.70906	1.0	13708	7	-0.062007
MYOT	18	0.20794	0.73426	1.0	9726	7	-0.17701	0.70542	0.8949	1.0	17250	3	-0.17701
CASP8	15	0.208	0.70451	1.0	9727	5	0.0014613	0.2226	0.48725	1.0	10433	3	0.0014613
MYL7	18	0.20805	0.73455	1.0	9728	7	-0.13374	0.61501	0.85041	1.0	16274	6	-0.13374
PPARA	18	0.20806	0.73455	1.0	9729	8	-0.016415	0.42069	0.71194	1.0	13767	6	-0.016415
CDH23	18	0.20809	0.73455	1.0	9730	5	0.023839	0.079229	0.22976	0.754011	6552	7	0.023839
CPNE1	18	0.2081	0.73455	1.0	9731	4	0.41722	0.026106	0.097301	0.529519	3933	10	0.41722
CENPC	6	0.20814	0.52153	1.0	9732	3	-0.42183	0.71411	0.79209	1.0	17347	2	-0.42183
hsa-let-7f-1	10	0.20822	0.61691	1.0	9733	3	-0.088615	0.84126	0.91739	1.0	18635	2	-0.088615
TMEM178A	18	0.20826	0.73455	1.0	9734	5	0.045565	0.68861	0.88599	1.0	17076	6	0.045565
TTLL9	15	0.20835	0.70521	1.0	9735	4	-0.14339	0.95909	0.98326	1.0	19921	3	-0.14339
ARPP21	17	0.20836	0.72381	1.0	9736	7	-0.19435	0.052937	0.16951	0.667553	5522	7	-0.19435
CHRNB4	18	0.20837	0.7347	1.0	9737	4	0.51984	0.0087764	0.037674	0.335288	2397	11	0.51984
RAB5B	16	0.20843	0.71028	1.0	9738	5	0.22005	0.056611	0.17664	0.677532	5681	8	0.22005
OTUD7A	17	0.20846	0.72381	1.0	9739	7	-0.034982	0.91703	0.97303	1.0	19440	3	-0.034982
PI4K2A	18	0.20847	0.7347	1.0	9740	6	-0.0067563	0.79516	0.93462	1.0	18205	4	-0.0067563
SACM1L	17	0.20849	0.72381	1.0	9741	7	0.0083207	0.37178	0.66263	1.0	13074	4	0.0083207
hsa-mir-148b	12	0.20854	0.66087	1.0	9742	3	0.24987	0.13971	0.34079	0.88288	8518	7	0.24987
SMC1B	18	0.20854	0.73479	1.0	9743	5	0.56815	0.0050245	0.026171	0.295309	1851	12	0.56815
ZNF596	18	0.2086	0.73479	1.0	9744	1	0.25493	0.18381	0.42548	0.959291	9555	9	0.25493
CREB5	18	0.20864	0.73479	1.0	9745	4	0.33332	0.031513	0.11479	0.571667	4289	11	0.33332
ABCA4	18	0.20865	0.73479	1.0	9746	8	-0.23349	0.32899	0.62827	1.0	12400	5	-0.23349
KCTD17	18	0.20872	0.73554	1.0	9747	5	0.11037	0.0038887	0.02207	0.284461	1632	8	0.11037
POLR3C	18	0.20873	0.73554	1.0	9748	5	0.52644	0.084352	0.24117	0.771549	6742	10	0.52644
TTLL1	16	0.20877	0.71071	1.0	9749	7	-0.0066605	0.004827	0.023662	0.289566	1807	8	-0.0066605
ARHGAP18	18	0.2088	0.73554	1.0	9750	6	0.26774	0.1074	0.29041	0.830847	7505	9	0.26774
ZFAND4	15	0.20883	0.70521	1.0	9751	5	0.18766	0.027274	0.097927	0.530047	4021	7	0.18766
RNF41	18	0.20884	0.73554	1.0	9752	5	0.15011	0.014405	0.056284	0.399245	3001	8	0.15011
OR8D2	18	0.20893	0.73554	1.0	9753	8	-0.14232	0.18072	0.42081	0.954767	9492	5	-0.14232
OR52N1	18	0.20893	0.73554	1.0	9754	5	0.02296	0.10776	0.29071	0.830847	7520	4	0.02296
ZBTB45	18	0.20895	0.73554	1.0	9755	5	0.28515	0.050014	0.16818	0.666891	5368	11	0.28515
CEP104	17	0.209	0.72413	1.0	9756	6	-0.077382	0.17764	0.41669	0.952509	9412	8	-0.077382
PRTN3	15	0.20902	0.70561	1.0	9757	6	0.096572	0.67425	0.86508	1.0	16927	4	0.096572
KIN	18	0.20908	0.73554	1.0	9758	7	-0.0087729	0.8609	0.95689	1.0	18837	4	-0.0087729
PKD1	15	0.20908	0.70561	1.0	9759	4	0.12682	0.13436	0.32575	0.863843	8389	6	0.12682
RDH11	15	0.20914	0.70561	1.0	9760	4	0.1318	0.24393	0.51151	1.0	10889	7	0.1318
PSMF1	18	0.20914	0.73572	1.0	9761	6	0.01205	0.94804	0.98389	1.0	19787	3	0.01205
C1QTNF5	17	0.20914	0.72424	1.0	9762	5	0.072932	0.079904	0.23045	0.754011	6586	7	0.072932
RNF207	18	0.20915	0.73572	1.0	9763	7	0.13672	0.03382	0.1203	0.581668	4429	9	0.13672
PLCXD3	18	0.20918	0.73572	1.0	9764	5	-0.005809	0.48286	0.76386	1.0	14612	7	-0.005809
CKAP2	15	0.20918	0.70561	1.0	9765	6	0.31712	0.030035	0.10445	0.543866	4194	9	0.31712
IL17RE	18	0.20922	0.73572	1.0	9766	4	-0.10997	0.80592	0.93879	1.0	18294	5	-0.10997
FOXJ3	18	0.20923	0.73572	1.0	9767	7	-0.054437	0.83472	0.94693	1.0	18563	5	-0.054437
ZIC4	18	0.20926	0.73572	1.0	9768	5	0.0055294	0.93031	0.97901	1.0	19585	3	0.0055294
ADCY7	18	0.20936	0.73572	1.0	9769	7	-0.10829	0.006693	0.030936	0.312153	2111	6	-0.10829
CCRL2	18	0.20938	0.73572	1.0	9770	8	-0.31148	0.97515	0.99198	1.0	20103	3	-0.31148
FRS2	18	0.2094	0.73572	1.0	9771	7	-0.15245	0.41832	0.71086	1.0	13737	5	-0.15245
ATPAF2	18	0.20942	0.73589	1.0	9772	5	0.03932	0.35845	0.65675	1.0	12877	5	0.03932
SRSF2	16	0.20944	0.71263	1.0	9773	6	-0.044067	0.44642	0.72624	1.0	14116	4	-0.044067
NPC2	17	0.20949	0.72461	1.0	9774	4	-0.058193	0.48045	0.75667	1.0	14585	5	-0.058193
hsa-mir-199a-1	8	0.20952	0.57712	1.0	9775	4	-0.28074	0.98313	0.97307	1.0	20214	0	-0.28074
MNDA	18	0.20953	0.73602	1.0	9776	7	0.11458	0.16364	0.39646	0.935508	9083	6	0.11458
JPH1	18	0.20957	0.73676	1.0	9777	3	0.20676	0.23046	0.50642	1.0	10594	9	0.20676
SEMA4F	18	0.20958	0.73676	1.0	9778	6	-0.087847	0.026069	0.097264	0.529519	3931	8	-0.087847
KRT6B	18	0.20964	0.73694	1.0	9779	7	-0.037573	0.49826	0.77593	1.0	14804	7	-0.037573
TUBB8	18	0.20968	0.73694	1.0	9780	7	-0.065618	0.3023	0.60019	1.0	11948	5	-0.065618
CGRRF1	18	0.20974	0.73694	1.0	9781	8	-0.0010606	0.33344	0.63375	1.0	12470	6	-0.0010606
USP14	18	0.20974	0.73694	1.0	9782	7	0.15075	0.07538	0.22322	0.747803	6417	9	0.15075
TIMM21	16	0.20976	0.71292	1.0	9783	4	0.17932	0.20349	0.4603	0.997241	10019	8	0.17932
FOXE3	18	0.2098	0.73694	1.0	9784	6	0.078825	0.90182	0.97255	1.0	19300	5	0.078825
VWA7	18	0.20988	0.73694	1.0	9785	5	0.30928	0.072884	0.21798	0.739316	6325	9	0.30928
TBC1D31	15	0.20988	0.7064	1.0	9786	7	-0.094624	0.18558	0.43181	0.966436	9589	6	-0.094624
DBX2	18	0.2099	0.73694	1.0	9787	8	-0.097908	0.48778	0.76694	1.0	14676	7	-0.097908
C12orf75	18	0.20991	0.73694	1.0	9788	6	0.42761	0.013072	0.050745	0.382384	2863	10	0.42761
TAAR6	18	0.21001	0.73709	1.0	9789	7	-0.049009	0.77171	0.92513	1.0	17978	6	-0.049009
PPIL6	17	0.21004	0.72515	1.0	9790	7	-0.33115	0.37141	0.66248	1.0	13068	4	-0.33115
TNFAIP8L2-SCNM1	18	0.21005	0.73722	1.0	9791	2	0.38101	0.010448	0.042848	0.353915	2597	11	0.38101
PHF23	18	0.21009	0.73732	1.0	9792	5	0.03219	0.36663	0.66475	1.0	12998	7	0.03219
NBPF16	15	0.21009	0.70733	1.0	9793	6	-0.13476	0.0011866	0.010074	0.22619	1004	6	-0.13476
NAT10	18	0.21014	0.73732	1.0	9794	7	0.003644	0.27822	0.57024	1.0	11526	7	0.003644
PYCR2	18	0.21024	0.7374	1.0	9795	3	0.29413	0.082122	0.23502	0.759939	6669	10	0.29413
SGSM1	17	0.21035	0.72525	1.0	9796	6	-0.097981	0.15254	0.36987	0.912863	8818	7	-0.097981
PTTG1IP	18	0.21038	0.7374	1.0	9797	6	0.19025	0.16614	0.39937	0.937563	9142	9	0.19025
AUNIP	18	0.21038	0.7374	1.0	9798	5	-0.003247	0.42679	0.71769	1.0	13853	7	-0.003247
GTF2IRD1	18	0.21038	0.7374	1.0	9799	7	0.086317	0.045508	0.1559	0.650677	5116	7	0.086317
SGPL1	18	0.2104	0.7374	1.0	9800	5	0.33882	0.0021073	0.014854	0.245775	1247	8	0.33882
OTUD5	15	0.21042	0.70758	1.0	9801	7	-0.12443	0.070139	0.20699	0.725611	6215	3	-0.12443
ABCA12	18	0.21043	0.7374	1.0	9802	5	0.26289	0.014513	0.056498	0.399245	3017	12	0.26289
RABL6	18	0.21043	0.7374	1.0	9803	8	-0.095564	0.86134	0.95697	1.0	18843	4	-0.095564
ZNF559-ZNF177	12	0.21043	0.66141	1.0	9804	2	0.2893	0.038669	0.1193	0.580297	4737	8	0.2893
FNTA	16	0.21047	0.71395	1.0	9805	4	0.39327	0.10792	0.28678	0.828485	7532	8	0.39327
PRR15	18	0.21049	0.7374	1.0	9806	8	-0.17621	0.73389	0.90931	1.0	17580	6	-0.17621
AMT	18	0.21049	0.7374	1.0	9807	5	-0.024668	0.33191	0.63178	1.0	12448	7	-0.024668
CALCA	18	0.2105	0.7374	1.0	9808	8	-0.012227	0.89012	0.96787	1.0	19171	5	-0.012227
MOCS1	18	0.21052	0.7374	1.0	9809	6	-0.078754	0.741	0.91209	1.0	17651	4	-0.078754
TMEM54	16	0.21065	0.71422	1.0	9810	7	-0.017325	0.95722	0.98426	1.0	19896	3	-0.017325
ASPDH	14	0.21066	0.69265	1.0	9811	6	0.14781	0.22906	0.48254	1.0	10567	6	0.14781
ARSF	18	0.21066	0.7374	1.0	9812	6	0.18297	0.22128	0.49554	1.0	10395	8	0.18297
ADTRP	18	0.21066	0.7374	1.0	9813	5	0.13628	0.13702	0.35264	0.892097	8457	8	0.13628
RNF125	18	0.21068	0.7374	1.0	9814	8	-0.15839	0.31961	0.61964	1.0	12255	7	-0.15839
GRIA1	18	0.21071	0.7374	1.0	9815	7	0.073843	0.25037	0.53233	1.0	11030	9	0.073843
BMP15	18	0.21075	0.7374	1.0	9816	7	-0.090983	2.801e-05	0.00016869	0.015769	227	6	-0.090983
GEN1	18	0.21082	0.7374	1.0	9817	8	-0.36472	0.23116	0.50742	1.0	10611	5	-0.36472
CNNM1	18	0.21082	0.7374	1.0	9818	7	-0.21175	0.43266	0.72201	1.0	13946	5	-0.21175
hsa-mir-520a	9	0.2109	0.59798	1.0	9819	4	0.34443	0.2446	0.46476	0.998914	10912	5	0.34443
LEAP2	18	0.21093	0.7374	1.0	9820	6	0.019957	0.22304	0.49739	1.0	10442	8	0.019957
HOXB1	17	0.21093	0.72563	1.0	9821	6	-0.069039	0.085518	0.2484	0.779708	6789	7	-0.069039
SLC44A3	16	0.21096	0.71453	1.0	9822	6	0.02073	0.54476	0.79436	1.0	15374	5	0.02073
C5orf49	18	0.211	0.7374	1.0	9823	7	-0.21055	0.3023	0.60019	1.0	11947	5	-0.21055
CD164L2	18	0.21121	0.73763	1.0	9824	5	-0.0084708	1.3672e-05	8.7884e-05	0.011278	163	6	-0.0084708
NIPAL4	18	0.21124	0.73763	1.0	9825	4	0.27633	0.098295	0.27557	0.818424	7215	10	0.27633
TRIM43	17	0.21128	0.72592	1.0	9826	5	0.1914	0.63454	0.85522	1.0	16508	5	0.1914
MYD88	17	0.21134	0.72592	1.0	9827	7	-0.14026	0.062452	0.19374	0.706056	5922	5	-0.14026
OR5D16	18	0.21136	0.73763	1.0	9828	6	-0.05729	0.84628	0.95232	1.0	18682	5	-0.05729
PRPF4B	18	0.21142	0.73763	1.0	9829	8	0.088535	0.060427	0.19251	0.705101	5848	9	0.088535
ARL16	18	0.21145	0.73763	1.0	9830	6	-0.11164	0.13701	0.35264	0.892097	8456	7	-0.11164
USP49	18	0.21149	0.73763	1.0	9831	3	0.15002	0.07579	0.22442	0.749063	6433	8	0.15002
TAF7	18	0.21153	0.73763	1.0	9832	2	0.094299	0.34319	0.64303	1.0	12644	8	0.094299
P4HA3	18	0.21154	0.73763	1.0	9833	7	-0.047493	0.94567	0.98314	1.0	19752	4	-0.047493
METTL20	18	0.21169	0.73781	1.0	9834	6	-0.055269	0.2282	0.50313	1.0	10551	7	-0.055269
CHRNA4	18	0.21169	0.73781	1.0	9835	8	-0.2101	0.10215	0.28127	0.824094	7333	5	-0.2101
ZNF740	17	0.21173	0.72657	1.0	9836	5	0.21904	0.15578	0.3779	0.921753	8892	8	0.21904
LRRC41	18	0.21177	0.73781	1.0	9837	8	-0.051221	0.023738	0.08757	0.5	3772	7	-0.051221
UBE2J1	17	0.21187	0.7269	1.0	9838	7	-0.19419	0.54921	0.80747	1.0	15425	6	-0.19419
FAM43A	17	0.21187	0.7269	1.0	9839	3	0.26248	0.092155	0.26342	0.808898	7009	9	0.26248
CLVS2	16	0.21189	0.71563	1.0	9840	5	0.28665	0.018957	0.070997	0.448372	3417	8	0.28665
SEPT5	18	0.212	0.73781	1.0	9841	8	-0.22423	0.59242	0.83862	1.0	15986	4	-0.22423
LRRC8A	18	0.21201	0.73781	1.0	9842	7	-0.040061	0.48497	0.76487	1.0	14637	6	-0.040061
NOL8	18	0.21213	0.73792	1.0	9843	3	0.22853	0.11328	0.30276	0.841578	7725	9	0.22853
DMKN	18	0.21213	0.73792	1.0	9844	6	0.26337	0.044911	0.15424	0.64662	5087	9	0.26337
RAB1B	17	0.21213	0.727	1.0	9845	7	-0.21384	0.79411	0.92959	1.0	18197	4	-0.21384
ENTPD8	18	0.21214	0.73792	1.0	9846	7	-0.12821	0.71317	0.89847	1.0	17337	6	-0.12821
EFCAB9	18	0.21214	0.73792	1.0	9847	8	-0.038145	0.5335	0.79737	1.0	15226	6	-0.038145
ENOSF1	18	0.21216	0.73792	1.0	9848	8	-0.099521	0.89642	0.97002	1.0	19246	5	-0.099521
SH3BGR	17	0.21227	0.72744	1.0	9849	5	0.037964	0.28909	0.58053	1.0	11718	7	0.037964
TMPRSS9	18	0.21232	0.73817	1.0	9850	6	0.079454	0.097605	0.27501	0.818424	7187	8	0.079454
HAUS6	18	0.21235	0.73835	1.0	9851	7	-0.14351	0.45444	0.74044	1.0	14224	5	-0.14351
HRH1	18	0.21236	0.73835	1.0	9852	5	-0.03214	0.6883	0.88589	1.0	17069	4	-0.03214
U2AF1L4	18	0.21239	0.73835	1.0	9853	8	0.069309	0.27015	0.5647	1.0	11390	8	0.069309
CD24	17	0.21257	0.72744	1.0	9854	3	0.27045	0.088028	0.25531	0.796213	6865	10	0.27045
BBS2	17	0.21258	0.72744	1.0	9855	6	0.24855	0.009928	0.041014	0.351156	2532	9	0.24855
LOC286238	18	0.21264	0.74002	1.0	9856	6	-0.0078991	0.73299	0.90923	1.0	17567	5	-0.0078991
RSPO1	18	0.21268	0.74012	1.0	9857	8	-0.11706	0.3405	0.64084	1.0	12595	7	-0.11706
NLRX1	18	0.21275	0.74012	1.0	9858	8	-0.059273	0.39928	0.6939	1.0	13473	7	-0.059273
HIPK4	18	0.21281	0.74012	1.0	9859	6	0.32609	0.053019	0.17485	0.67461	5526	10	0.32609
ATP8A2	16	0.21282	0.71738	1.0	9860	5	0.12571	0.17548	0.41127	0.948061	9359	7	0.12571
STT3B	18	0.21283	0.74016	1.0	9861	6	0.023904	0.0085463	0.03703	0.335169	2365	7	0.023904
DNAJB3	18	0.21283	0.74016	1.0	9862	6	0.026396	0.78188	0.9296	1.0	18091	6	0.026396
BPI	18	0.21283	0.74016	1.0	9863	8	-0.19232	0.16826	0.40604	0.946158	9201	5	-0.19232
CIAPIN1	18	0.21283	0.74016	1.0	9864	7	-0.15688	0.17095	0.40951	0.948061	9268	8	-0.15688
GP1BB	18	0.21283	0.74016	1.0	9865	7	-0.16091	0.475	0.76003	1.0	14505	5	-0.16091
RNF19B	18	0.21285	0.74021	1.0	9866	6	0.14212	0.74128	0.91219	1.0	17656	6	0.14212
SIX2	18	0.21298	0.74021	1.0	9867	4	0.19299	0.022792	0.08321	0.483669	3714	9	0.19299
CR1L	18	0.21308	0.74021	1.0	9868	5	0.30896	0.029681	0.1057	0.544739	4181	9	0.30896
C6orf15	18	0.2131	0.74021	1.0	9869	7	-0.027569	0.016348	0.062685	0.422061	3181	7	-0.027569
SERPINA10	18	0.21321	0.74021	1.0	9870	7	-0.25297	0.064342	0.19921	0.713732	5990	4	-0.25297
FBXL12	17	0.21336	0.72832	1.0	9871	7	-0.14624	0.78872	0.92792	1.0	18155	3	-0.14624
BPIFB6	18	0.21337	0.74021	1.0	9872	8	-0.1999	0.75521	0.91806	1.0	17803	6	-0.1999
PATE1	18	0.21339	0.74021	1.0	9873	8	-0.18713	0.96606	0.98985	1.0	20014	4	-0.18713
SP100	18	0.21345	0.74021	1.0	9874	5	0.21819	0.054304	0.17834	0.682258	5583	8	0.21819
PDGFRL	18	0.21346	0.74021	1.0	9875	7	-0.085423	0.21447	0.48886	1.0	10268	8	-0.085423
FNTB	17	0.2135	0.72843	1.0	9876	6	0.051059	0.0072777	0.032867	0.317988	2197	7	0.051059
TMEM106C	17	0.21352	0.72843	1.0	9877	7	-0.28074	0.94869	0.98379	1.0	19796	4	-0.28074
WDR62	18	0.21352	0.74031	1.0	9878	6	0.052336	0.29462	0.59242	1.0	11807	8	0.052336
PELO	18	0.21353	0.74031	1.0	9879	8	-0.31591	0.87853	0.96345	1.0	19045	3	-0.31591
MAPK3	18	0.21357	0.74031	1.0	9880	5	0.059853	0.17923	0.41847	0.952509	9457	8	0.059853
KRTAP25-1	18	0.21359	0.74031	1.0	9881	2	1.0234	0.00020689	0.00691	0.22619	486	11	1.0234
ZSCAN23	18	0.21361	0.74031	1.0	9882	8	-0.22499	0.070663	0.21366	0.733061	6236	6	-0.22499
RDH12	18	0.21363	0.74031	1.0	9883	6	0.02974	0.32821	0.62763	1.0	12388	8	0.02974
RIOK3	18	0.21363	0.74031	1.0	9884	5	0.17072	0.23877	0.51381	1.0	10762	6	0.17072
SH3BP5	18	0.21367	0.74043	1.0	9885	6	-0.10563	0.54716	0.8063	1.0	15400	6	-0.10563
SGSM3	18	0.21371	0.74043	1.0	9886	6	0.065481	0.23498	0.50988	1.0	10694	6	0.065481
NISCH	18	0.2138	0.74043	1.0	9887	8	-0.13564	0.0024017	0.016051	0.253727	1323	7	-0.13564
MADD	18	0.21384	0.74043	1.0	9888	8	-0.26585	0.60535	0.8465	1.0	16139	5	-0.26585
MYH9	18	0.2139	0.74043	1.0	9889	8	-0.15841	0.57591	0.82658	1.0	15792	3	-0.15841
SOGA3	17	0.21398	0.72913	1.0	9890	6	0.22262	0.081727	0.23414	0.757886	6658	6	0.22262
LAMA3	16	0.21398	0.7185	1.0	9891	5	0.23432	0.12922	0.32485	0.863409	8236	8	0.23432
FER	17	0.21401	0.72913	1.0	9892	3	0.40616	1.4191e-05	9.6558e-05	0.012104	169	9	0.40616
AP4E1	17	0.2142	0.72923	1.0	9893	5	0.51292	6.0924e-07	2.2142e-05	0.006669	60	10	0.51292
HDDC3	18	0.21421	0.7408	1.0	9894	5	-0.0643	0.96186	0.98836	1.0	19958	4	-0.0643
hsa-mir-3200	12	0.2143	0.66517	1.0	9895	4	0.11855	0.36246	0.62168	1.0	12935	5	0.11855
PDPN	18	0.21435	0.7408	1.0	9896	7	-0.023192	0.41109	0.70522	1.0	13650	7	-0.023192
CELSR3	18	0.21437	0.7408	1.0	9897	6	0.23256	0.039021	0.13753	0.617767	4754	9	0.23256
NR0B2	18	0.21438	0.7408	1.0	9898	8	-0.17497	0.74004	0.91151	1.0	17637	6	-0.17497
RPS7	16	0.21444	0.71948	1.0	9899	7	0.14901	0.10973	0.2922	0.832312	7599	7	0.14901
SLC11A2	18	0.21446	0.74098	1.0	9900	6	-0.049934	0.1496	0.37445	0.915947	8751	6	-0.049934
BRD8	15	0.21447	0.7111	1.0	9901	6	-0.22288	0.72943	0.89355	1.0	17531	4	-0.22288
WFDC12	17	0.21449	0.72945	1.0	9902	7	-0.15793	0.78173	0.92461	1.0	18089	3	-0.15793
ESR2	17	0.21451	0.72945	1.0	9903	2	0.49429	0.018219	0.06878	0.443509	3358	11	0.49429
UBE2R2	18	0.21455	0.74098	1.0	9904	8	-0.25941	0.46837	0.75173	1.0	14407	6	-0.25941
CCDC84	18	0.21466	0.74132	1.0	9905	6	-0.11891	0.64892	0.86865	1.0	16652	6	-0.11891
PSMC5	16	0.21471	0.71963	1.0	9906	5	0.32843	0.16349	0.3862	0.923691	9080	8	0.32843
ERP27	16	0.21473	0.71963	1.0	9907	7	-0.095647	0.016223	0.062092	0.420675	3174	7	-0.095647
CXCL5	17	0.21488	0.72989	1.0	9908	7	-0.057659	0.54581	0.80394	1.0	15381	7	-0.057659
BAGE5	15	0.21489	0.7113	1.0	9909	6	0.072099	0.06762	0.199	0.713332	6127	7	0.072099
STON1-GTF2A1L	18	0.21491	0.74171	1.0	9910	8	0.12514	0.11894	0.31228	0.849371	7908	9	0.12514
NR1H2	18	0.21493	0.74171	1.0	9911	8	-0.003913	0.55411	0.81138	1.0	15495	7	-0.003913
HIST1H1C	18	0.215	0.74171	1.0	9912	8	0.086477	0.14867	0.37376	0.915536	8730	7	0.086477
