id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
FAM86B2	9	0.28418	0.43526	0.812753	13231	3	0.78933	0.088986	0.3007	1.0	6264	5	0.78933
PRDX2	14	0.28424	0.49831	0.812753	13232	6	-0.11275	0.29823	0.67968	1.0	12601	6	-0.11275
RPL9	6	0.28433	0.38665	0.812753	13233	3	-2.1925	0.23707	0.48732	1.0	11195	2	-2.1925
NR2E1	16	0.2844	0.50634	0.813098	13234	5	0.01144	0.062656	0.28234	1.0	4988	6	0.01144
hsa-mir-6717	12	0.28441	0.48045	0.812753	13235	5	-0.045745	0.34799	0.70914	1.0	13639	5	-0.045745
TMEM131	12	0.28441	0.48114	0.812753	13236	5	0.39121	0.27026	0.62601	1.0	11994	6	0.39121
PTPLA	12	0.28441	0.48114	0.812753	13237	5	-0.0028743	0.15296	0.4569	1.0	8742	6	-0.0028743
hsa-mir-623	8	0.28447	0.41046	0.812753	13238	3	0.17424	0.37289	0.68503	1.0	14088	4	0.17424
FAM153B	11	0.2845	0.46813	0.812753	13239	6	-0.53086	0.17972	0.47842	1.0	9596	4	-0.53086
ZNF2	13	0.2845	0.49231	0.812753	13240	4	0.18622	0.26315	0.62138	1.0	11835	6	0.18622
RSBN1L	14	0.28462	0.49834	0.812753	13241	5	0.46438	0.072308	0.29186	1.0	5512	7	0.46438
WDR45B	14	0.28462	0.49834	0.812753	13242	7	-0.36929	0.66469	0.92004	1.0	18046	4	-0.36929
PAFAH1B3	14	0.28463	0.49837	0.812753	13243	5	0.17146	0.14431	0.46116	1.0	8467	6	0.17146
EGR4	15	0.28466	0.51021	0.813415	13244	8	-0.60888	0.83042	0.97125	1.0	19479	3	-0.60888
C7orf63	16	0.28468	0.50643	0.813098	13245	5	0.29545	0.249	0.63377	1.0	11480	7	0.29545
WDR49	16	0.28468	0.50643	0.813098	13246	6	0.19285	0.16966	0.51395	1.0	9293	8	0.19285
SHISA7	16	0.28468	0.50643	0.813098	13247	8	-0.30824	0.48731	0.84698	1.0	15938	4	-0.30824
KIAA1586	17	0.28469	0.52488	0.813415	13248	8	0.32703	0.083515	0.3493	1.0	6028	8	0.32703
IFNA16	13	0.2847	0.49259	0.812753	13249	7	-0.67562	0.092055	0.34129	1.0	6410	5	-0.67562
TNR	18	0.28471	0.53663	0.814772	13250	9	-0.30218	0.26212	0.66334	1.0	11813	6	-0.30218
SRXN1	16	0.28477	0.50651	0.813098	13251	7	-0.39946	0.99485	0.99925	1.0	20579	2	-0.39946
KIAA1456	13	0.28483	0.49281	0.812753	13252	6	-0.16897	0.20329	0.54682	1.0	10280	5	-0.16897
PHLPP1	17	0.28485	0.52488	0.813415	13253	3	0.327	0.31725	0.72027	1.0	13007	8	0.327
BPIFB2	17	0.28485	0.52488	0.813415	13254	8	-0.30698	0.90624	0.98874	1.0	20007	4	-0.30698
FAM178B	15	0.2849	0.511	0.813415	13255	6	-0.087316	0.3135	0.7014	1.0	12921	6	-0.087316
TNFSF13B	15	0.2849	0.511	0.813415	13256	2	0.64003	0.077692	0.31968	1.0	5765	8	0.64003
VIPR1	17	0.28491	0.52489	0.813415	13257	8	0.1385	0.23068	0.61493	1.0	11036	8	0.1385
GTF2H3	13	0.28501	0.49281	0.812753	13258	5	-0.16382	0.29843	0.6634	1.0	12608	4	-0.16382
DAB2	13	0.28501	0.49281	0.812753	13259	3	0.77652	0.057803	0.24405	1.0	4739	8	0.77652
EFNA4	17	0.28511	0.52489	0.813415	13260	5	0.31005	0.097721	0.37927	1.0	6669	8	0.31005
CECR6	17	0.28512	0.52506	0.813415	13261	7	-0.10323	0.073388	0.32165	1.0	5570	5	-0.10323
TRIM43B	12	0.28515	0.48145	0.812753	13262	6	-0.0054058	0.032761	0.1545	1.0	3216	6	-0.0054058
NFATC3	15	0.28521	0.51242	0.813415	13263	6	0.067244	0.38679	0.76993	1.0	14337	6	0.067244
hsa-mir-147a	10	0.28524	0.44707	0.812753	13264	4	0.4121	0.3615	0.70182	1.0	13882	4	0.4121
CELSR2	16	0.28529	0.50661	0.813098	13265	7	-0.18551	0.63855	0.92293	1.0	17776	5	-0.18551
TBC1D26	9	0.2853	0.4377	0.812753	13266	3	0.55331	0.12081	0.35367	1.0	7630	5	0.55331
HTR4	18	0.28533	0.53664	0.814772	13267	5	0.50817	0.12608	0.45144	1.0	7827	9	0.50817
CD74	18	0.28533	0.53664	0.814772	13268	7	-0.089539	0.038843	0.20147	1.0	3623	8	-0.089539
PTEN	10	0.28537	0.44707	0.812753	13269	5	-0.78826	0.56788	0.84466	1.0	17004	3	-0.78826
CILP2	17	0.28544	0.52523	0.813415	13270	8	-0.26591	0.63354	0.92272	1.0	17730	6	-0.26591
C1S	18	0.28549	0.53711	0.814772	13271	7	0.042161	0.32782	0.73465	1.0	13220	6	0.042161
B3GNT7	18	0.28549	0.53711	0.814772	13272	7	-0.20396	0.43552	0.82579	1.0	15166	6	-0.20396
PRKG2	18	0.28549	0.53711	0.814772	13273	8	0.075338	0.079422	0.33877	1.0	5845	9	0.075338
HOXA5	18	0.28553	0.53711	0.814772	13274	8	-0.086396	0.27328	0.67441	1.0	12061	7	-0.086396
CUL5	9	0.28557	0.4389	0.812753	13275	4	0.57864	0.073952	0.26454	1.0	5599	5	0.57864
KIT	16	0.2856	0.50662	0.813098	13276	7	0.15177	0.16051	0.50303	1.0	9002	7	0.15177
PCSK7	15	0.28563	0.51303	0.813415	13277	7	-0.4746	0.99634	0.9992	1.0	20596	1	-0.4746
TCEAL5	12	0.28565	0.48171	0.812753	13278	2	0.50735	0.13622	0.42722	1.0	8179	6	0.50735
MORC1	16	0.28584	0.50662	0.813098	13279	8	-0.47815	0.49388	0.84995	1.0	16026	4	-0.47815
DDX1	11	0.28589	0.4688	0.812753	13280	5	-0.56292	0.40379	0.74942	1.0	14641	5	-0.56292
THAP11	18	0.28598	0.5373	0.814772	13281	6	0.17202	0.10032	0.39319	1.0	6772	8	0.17202
PKD1L3	18	0.28598	0.5373	0.814772	13282	7	-0.31467	0.22384	0.61364	1.0	10840	3	-0.31467
CTPS1	17	0.28605	0.527	0.813415	13283	6	0.99395	0.0049311	0.03698	0.934061	785	11	0.99395
NBEA	17	0.28605	0.527	0.813415	13284	7	0.34527	0.032808	0.17627	1.0	3220	8	0.34527
CAMLG	17	0.28605	0.527	0.813415	13285	6	0.37864	0.037664	0.19024	1.0	3547	7	0.37864
WDR20	13	0.28605	0.49302	0.812753	13286	7	-0.44887	0.16445	0.48052	1.0	9133	6	-0.44887
FILIP1	15	0.28608	0.51303	0.813415	13287	6	0.50007	0.10785	0.38567	1.0	7090	7	0.50007
PSKH1	18	0.28612	0.5373	0.814772	13288	1	0.70205	0.0032186	0.026948	0.891353	559	12	0.70205
GYPB	9	0.28629	0.4403	0.812753	13289	5	-0.41708	0.35209	0.67376	1.0	13720	2	-0.41708
CRIP1	17	0.28631	0.527	0.813415	13290	3	0.4521	0.24163	0.62719	1.0	11305	8	0.4521
SIX4	17	0.28631	0.527	0.813415	13291	7	0.17612	0.093473	0.36994	1.0	6460	8	0.17612
PRB4	14	0.28631	0.49891	0.812753	13292	6	0.053687	0.11846	0.40798	1.0	7537	5	0.053687
MAML3	13	0.28634	0.49302	0.812753	13293	6	-0.47694	0.95589	0.99187	1.0	20322	1	-0.47694
hsa-mir-1292	12	0.28636	0.48185	0.812753	13294	6	-0.49708	0.68727	0.91492	1.0	18285	4	-0.49708
ZNF778	13	0.28639	0.49302	0.812753	13295	4	0.043755	0.53196	0.85034	1.0	16538	5	0.043755
SH3PXD2B	14	0.28642	0.4992	0.812753	13296	4	0.050582	0.065549	0.2748	1.0	5156	5	0.050582
MYH7	14	0.28642	0.4992	0.812753	13297	4	0.43654	0.26438	0.63668	1.0	11864	7	0.43654
hsa-mir-6818	9	0.28647	0.44087	0.812753	13298	5	-0.64219	0.80579	0.93665	1.0	19290	1	-0.64219
APH1A	15	0.28674	0.51446	0.813415	13299	7	0.19765	0.14612	0.46799	1.0	8521	6	0.19765
STRBP	13	0.28675	0.49328	0.812753	13300	4	0.47491	0.0017219	0.013197	0.814657	349	6	0.47491
HTR3E	10	0.28692	0.45425	0.812753	13301	4	-0.030991	0.19811	0.50337	1.0	10133	4	-0.030991
C9orf139	15	0.28694	0.5146	0.813415	13302	7	-0.16586	0.20562	0.56747	1.0	10346	7	-0.16586
hsa-mir-6749	12	0.28713	0.48193	0.812753	13303	4	0.84209	0.039457	0.18123	1.0	3657	7	0.84209
SERPINA12	17	0.28718	0.5271	0.813415	13304	3	0.62241	0.08752	0.35967	1.0	6196	9	0.62241
ADRBK1	18	0.28736	0.53744	0.814772	13305	9	-0.50019	0.0034677	0.028457	0.894917	597	7	-0.50019
YAE1D1	15	0.28738	0.51463	0.813415	13306	6	0.27281	0.001132	0.0097864	0.784287	253	7	0.27281
ZNF664	15	0.28738	0.51463	0.813415	13307	7	-0.094842	0.020664	0.11728	1.0	2312	7	-0.094842
B3GNT5	15	0.28749	0.51465	0.813415	13308	6	0.47845	0.082187	0.33182	1.0	5976	8	0.47845
DEFB127	15	0.28753	0.51467	0.813415	13309	3	0.57979	0.036899	0.18309	1.0	3507	9	0.57979
TLR3	14	0.28754	0.4992	0.812753	13310	6	-0.012987	0.51626	0.85464	1.0	16320	5	-0.012987
FOXO1	14	0.28754	0.4992	0.812753	13311	4	0.61425	0.0046761	0.03269	0.908854	754	7	0.61425
LIPT1	14	0.28763	0.49997	0.812753	13312	5	-0.24977	0.023976	0.12724	1.0	2576	4	-0.24977
RPL39	2	0.28775	0.26648	0.812753	13313	1	-2.3935	0.29761	0.37581	1.0	12591	1	-2.3935
HSD17B14	18	0.2878	0.53752	0.814772	13314	7	0.15359	0.01556	0.10261	1.0	1869	8	0.15359
OR2A2	18	0.28787	0.53761	0.814772	13315	8	-0.033109	0.28389	0.68857	1.0	12303	8	-0.033109
TAS2R31	15	0.28804	0.51493	0.813415	13316	7	-0.38858	0.13144	0.43915	1.0	8013	5	-0.38858
NPAS1	15	0.28804	0.51493	0.813415	13317	5	0.3511	0.028787	0.15361	1.0	2942	7	0.3511
ASH2L	18	0.28807	0.5383	0.814772	13318	5	0.92551	0.0037293	0.029915	0.901814	638	12	0.92551
ZNF596	17	0.28808	0.5271	0.813415	13319	7	-0.27169	0.37457	0.77304	1.0	14116	7	-0.27169
DCAF8L2	17	0.28808	0.5271	0.813415	13320	7	-0.043083	0.23371	0.6193	1.0	11113	5	-0.043083
OR4A47	17	0.28808	0.5271	0.813415	13321	5	0.18549	0.20825	0.58356	1.0	10421	6	0.18549
MT1B	13	0.28817	0.49395	0.812753	13322	6	0.23087	0.33665	0.70584	1.0	13387	6	0.23087
SBSN	15	0.2882	0.51552	0.813415	13323	4	0.72631	0.0067668	0.046492	0.96234	994	8	0.72631
NFASC	17	0.28834	0.5271	0.813415	13324	8	-0.25303	0.074729	0.32605	1.0	5646	8	-0.25303
C11orf53	15	0.28837	0.51587	0.813415	13325	7	-0.39435	0.15404	0.48232	1.0	8779	5	-0.39435
NEBL	15	0.28837	0.51587	0.813415	13326	7	-0.14687	0.16069	0.49336	1.0	9008	5	-0.14687
PRKRIP1	12	0.28845	0.48268	0.812753	13327	6	-0.60426	0.28137	0.64158	1.0	12244	4	-0.60426
INCA1	18	0.28848	0.53908	0.814772	13328	9	-0.37776	0.4584	0.83691	1.0	15503	6	-0.37776
KTI12	18	0.28849	0.53908	0.814772	13329	6	-0.081318	0.57888	0.9044	1.0	17136	5	-0.081318
LRIG3	12	0.28856	0.48268	0.812753	13330	5	0.19872	0.1178	0.38557	1.0	7512	5	0.19872
C7orf29	9	0.28858	0.4427	0.812753	13331	5	-0.58447	0.63265	0.8633	1.0	17725	2	-0.58447
EDNRA	11	0.28859	0.4711	0.812753	13332	5	-0.56132	0.66339	0.90087	1.0	18032	3	-0.56132
TNFRSF6B	18	0.2886	0.53908	0.814772	13333	8	-0.064187	0.56809	0.9008	1.0	17007	5	-0.064187
SHBG	12	0.2886	0.48268	0.812753	13334	6	-0.24279	0.2803	0.64099	1.0	12215	6	-0.24279
TAS2R38	13	0.2886	0.49504	0.812753	13335	4	0.37055	0.12825	0.41141	1.0	7896	6	0.37055
THOC2	13	0.28861	0.4961	0.812753	13336	4	0.64577	0.039597	0.18391	1.0	3666	7	0.64577
FAM211A	14	0.28863	0.50103	0.812753	13337	4	0.49229	0.11206	0.39704	1.0	7259	8	0.49229
NABP1	16	0.28864	0.50995	0.813415	13338	6	0.64947	0.085956	0.343	1.0	6131	9	0.64947
PIR	16	0.28864	0.50995	0.813415	13339	5	0.38618	0.088112	0.34905	1.0	6221	8	0.38618
BCL7A	16	0.28868	0.51011	0.813415	13340	7	0.17326	0.00494	0.036995	0.934061	786	8	0.17326
CATSPER2	10	0.28874	0.45563	0.812753	13341	2	0.57439	0.077077	0.27709	1.0	5736	5	0.57439
hsa-mir-3689d-2	11	0.28878	0.47113	0.812753	13342	5	-0.19274	0.12625	0.39218	1.0	7836	2	-0.19274
OVGP1	18	0.2888	0.53911	0.814772	13343	7	0.78655	0.027205	0.14965	1.0	2835	10	0.78655
CD320	17	0.28881	0.52721	0.813415	13344	8	-0.48535	0.42453	0.80706	1.0	14996	4	-0.48535
hsa-mir-4532	11	0.28904	0.47132	0.812753	13345	5	1.0505	0.0070414	0.042771	0.945123	1028	6	1.0505
RUNX3	18	0.28905	0.53913	0.814772	13346	9	-0.31608	0.40886	0.80981	1.0	14745	4	-0.31608
CD58	17	0.28906	0.52723	0.813415	13347	8	-0.32285	0.52387	0.87644	1.0	16436	5	-0.32285
ABLIM1	17	0.28906	0.52723	0.813415	13348	8	-0.0022883	0.29312	0.68865	1.0	12503	7	-0.0022883
TCEA3	18	0.28908	0.53925	0.814772	13349	8	-0.35248	0.15833	0.50754	1.0	8934	6	-0.35248
hsa-mir-329-1	3	0.28915	0.30403	0.812753	13350	1	0.48104	0.3072	0.48523	1.0	12792	2	0.48104
KCTD7	16	0.28919	0.51062	0.813415	13351	6	-0.2476	0.76449	0.95853	1.0	18970	3	-0.2476
hsa-mir-557	12	0.28924	0.48278	0.812753	13352	6	-0.067113	0.0043983	0.028738	0.894917	725	6	-0.067113
PTPRC	13	0.28924	0.49647	0.812753	13353	7	-0.32119	0.015353	0.086587	1.0	1857	6	-0.32119
GRB2	16	0.28927	0.51095	0.813415	13354	6	0.29853	0.090124	0.35376	1.0	6322	8	0.29853
ERGIC2	11	0.28931	0.47132	0.812753	13355	6	-0.55784	0.6468	0.89328	1.0	17858	2	-0.55784
ZNF521	17	0.28932	0.52741	0.813415	13356	7	-0.1252	0.66322	0.93336	1.0	18031	4	-0.1252
ANK2	17	0.28932	0.52741	0.813415	13357	6	0.40284	0.30348	0.70064	1.0	12717	8	0.40284
AGPAT3	17	0.28932	0.52741	0.813415	13358	6	0.22656	0.32364	0.72855	1.0	13139	7	0.22656
PRAME	12	0.28956	0.48419	0.812753	13359	5	0.30243	0.25755	0.60862	1.0	11691	6	0.30243
GAB1	15	0.28957	0.51907	0.813415	13360	4	0.6182	0.018134	0.10641	1.0	2095	9	0.6182
RBMX2	13	0.28963	0.4965	0.812753	13361	5	0.1964	0.032988	0.1623	1.0	3238	6	0.1964
TPM4	14	0.28963	0.50136	0.812753	13362	7	-0.3938	0.53992	0.8657	1.0	16637	5	-0.3938
PCDHB6	15	0.28969	0.51907	0.813415	13363	7	-0.37361	0.94284	0.99189	1.0	20246	3	-0.37361
TMEM14E	18	0.28978	0.53963	0.814772	13364	7	0.85779	0.023456	0.13781	1.0	2531	11	0.85779
SATB2	18	0.28978	0.53963	0.814772	13365	7	0.16318	0.065986	0.29799	1.0	5186	9	0.16318
NOXRED1	16	0.28988	0.51114	0.813415	13366	8	-0.48545	0.021148	0.12215	1.0	2350	6	-0.48545
ABHD14A	15	0.29002	0.51907	0.813415	13367	6	-0.064917	0.022089	0.12313	1.0	2430	6	-0.064917
C10orf67	15	0.29002	0.51907	0.813415	13368	5	0.57285	0.041305	0.19997	1.0	3785	8	0.57285
ADAMDEC1	15	0.29002	0.51907	0.813415	13369	5	0.34603	0.29804	0.68354	1.0	12600	7	0.34603
SIDT2	16	0.29004	0.51115	0.813415	13370	5	0.047848	0.6908	0.93733	1.0	18320	4	0.047848
hsa-mir-1324	9	0.2901	0.44341	0.812753	13371	4	-0.47997	0.57777	0.83581	1.0	17121	2	-0.47997
HMGA1	13	0.29015	0.49747	0.812753	13372	5	-0.1731	0.2084	0.55532	1.0	10427	4	-0.1731
CLUL1	13	0.29015	0.49747	0.812753	13373	5	0.33298	0.20326	0.54665	1.0	10276	7	0.33298
ZNF71	15	0.29047	0.51911	0.813415	13374	5	-0.084371	0.30544	0.69301	1.0	12758	7	-0.084371
SLC2A14	15	0.29047	0.51911	0.813415	13375	7	0.06672	0.24966	0.61828	1.0	11506	6	0.06672
ENTPD5	15	0.29047	0.51911	0.813415	13376	6	0.81691	0.031825	0.16233	1.0	3144	8	0.81691
HMGXB3	15	0.29052	0.51912	0.813415	13377	6	0.28634	0.012375	0.077004	1.0	1564	6	0.28634
EFHD1	14	0.29073	0.5042	0.812753	13378	5	0.17712	0.043711	0.20668	1.0	3932	6	0.17712
MRVI1	14	0.29073	0.5042	0.812753	13379	5	0.019343	0.34378	0.7211	1.0	13551	5	0.019343
CCDC17	18	0.2908	0.53976	0.814772	13380	9	-0.35934	0.4487	0.83202	1.0	15346	7	-0.35934
CLEC19A	14	0.29091	0.50649	0.813098	13381	6	-0.19074	0.070305	0.2855	1.0	5411	4	-0.19074
OR2T4	17	0.29092	0.52881	0.813458	13382	5	0.16011	0.18255	0.55219	1.0	9682	8	0.16011
RBM38	18	0.29099	0.53986	0.814772	13383	4	0.43375	0.14433	0.48613	1.0	8469	9	0.43375
PTGDS	15	0.29106	0.51919	0.813415	13384	4	0.28756	0.04744	0.21945	1.0	4165	7	0.28756
PRMT6	15	0.29106	0.51919	0.813415	13385	3	0.35349	0.010595	0.069729	1.0	1389	7	0.35349
CDV3	15	0.29106	0.51919	0.813415	13386	6	-0.28075	0.55436	0.88046	1.0	16818	5	-0.28075
GCM2	14	0.2912	0.50649	0.813098	13387	6	-0.14484	0.19972	0.54317	1.0	10184	5	-0.14484
hsa-mir-4734	6	0.29122	0.39331	0.812753	13388	1	0.0055259	0.25543	0.50739	1.0	11645	3	0.0055259
RPL11	6	0.29122	0.39331	0.812753	13389	3	-2.3578	0.70635	0.85807	1.0	18477	2	-2.3578
TRAPPC2	9	0.29127	0.4438	0.812753	13390	4	0.020137	0.18169	0.45885	1.0	9654	4	0.020137
AGPAT5	15	0.29148	0.51919	0.813415	13391	7	0.3787	0.048762	0.22617	1.0	4245	7	0.3787
CLEC5A	14	0.2916	0.50649	0.813098	13392	5	-0.022588	0.42054	0.78572	1.0	14928	6	-0.022588
SCN7A	10	0.29165	0.45745	0.812753	13393	5	-0.56183	0.32136	0.65862	1.0	13094	4	-0.56183
PCDHB1	17	0.29165	0.52885	0.813458	13394	8	-0.28406	0.14265	0.47511	1.0	8411	7	-0.28406
HEPACAM2	17	0.29165	0.52885	0.813458	13395	4	1.1358	0.007927	0.057028	0.992614	1122	11	1.1358
REM2	18	0.29165	0.54	0.814772	13396	5	0.26051	0.030815	0.17028	1.0	3077	8	0.26051
OR52M1	18	0.29165	0.54	0.814772	13397	7	0.28926	0.058889	0.27317	1.0	4802	9	0.28926
TMEM229A	18	0.29165	0.54	0.814772	13398	8	-0.016129	0.1273	0.45544	1.0	7866	8	-0.016129
TRIM47	18	0.29172	0.54017	0.814772	13399	8	0.12241	0.21555	0.60189	1.0	10613	8	0.12241
CDK5RAP3	18	0.29173	0.54033	0.814772	13400	9	-0.10789	0.090395	0.36832	1.0	6340	8	-0.10789
XKRY2	17	0.29173	0.52888	0.813458	13401	4	0.1877	0.23013	0.6148	1.0	11017	8	0.1877
SERPINA3	15	0.29173	0.5195	0.813415	13402	6	0.40137	0.28692	0.66756	1.0	12370	6	0.40137
CCDC67	9	0.29178	0.4443	0.812753	13403	4	0.21511	0.049297	0.19137	1.0	4269	4	0.21511
C11orf71	17	0.29186	0.52888	0.813458	13404	8	0.091716	0.37815	0.77582	1.0	14191	5	0.091716
KCNJ5	17	0.29188	0.52905	0.813458	13405	7	0.13037	0.54488	0.88529	1.0	16706	6	0.13037
hsa-mir-3689c	9	0.29191	0.44436	0.812753	13406	5	-0.38861	0.046198	0.18076	1.0	4084	4	-0.38861
TSLP	12	0.29196	0.48465	0.812753	13407	6	-0.41706	0.57421	0.8689	1.0	17076	4	-0.41706
GALNT7	15	0.29217	0.51957	0.813415	13408	5	0.71826	0.060565	0.26981	1.0	4891	8	0.71826
CD44	15	0.29217	0.51957	0.813415	13409	5	0.76994	0.044226	0.20991	1.0	3966	8	0.76994
EPN2	17	0.29217	0.52927	0.813458	13410	8	-0.35627	0.26932	0.66095	1.0	11973	8	-0.35627
ITGA2B	17	0.29217	0.52927	0.813458	13411	8	-0.16211	0.311	0.71113	1.0	12869	6	-0.16211
PCNXL3	17	0.29217	0.52927	0.813458	13412	8	-0.24311	0.10806	0.40359	1.0	7097	6	-0.24311
hsa-mir-4781	12	0.29221	0.48473	0.812753	13413	6	-0.74804	0.72099	0.9288	1.0	18605	3	-0.74804
OR5L1	14	0.2923	0.50677	0.813277	13414	7	-0.48142	0.70883	0.9368	1.0	18503	3	-0.48142
SLC25A4	18	0.29233	0.54048	0.814772	13415	4	0.75139	0.024553	0.14081	1.0	2632	11	0.75139
C7orf55-LUC7L2	8	0.29234	0.41686	0.812753	13416	4	-0.59421	0.21835	0.50361	1.0	10681	2	-0.59421
CDHR5	17	0.29245	0.52932	0.813458	13417	8	-0.20964	0.37058	0.76933	1.0	14037	6	-0.20964
DDX50	14	0.29247	0.50754	0.813415	13418	5	0.83038	0.015343	0.093113	1.0	1854	8	0.83038
POF1B	12	0.2925	0.4849	0.812753	13419	5	-0.47965	0.030983	0.14592	1.0	3085	4	-0.47965
RAB26	17	0.29259	0.52932	0.813458	13420	7	-0.26011	0.49486	0.85745	1.0	16044	6	-0.26011
LPA	15	0.29285	0.51966	0.813415	13421	4	0.64256	0.0090352	0.063366	1.0	1238	8	0.64256
ZNF783	18	0.29291	0.54052	0.814772	13422	6	0.054374	0.70901	0.95044	1.0	18507	5	0.054374
PGAP3	15	0.29302	0.51966	0.813415	13423	7	0.0027863	0.26869	0.64327	1.0	11960	5	0.0027863
CRISP3	16	0.29304	0.51783	0.813415	13424	7	-0.40242	0.083602	0.33617	1.0	6031	6	-0.40242
hsa-mir-1302-7	7	0.29322	0.41806	0.812753	13425	3	0.14017	0.45721	0.72176	1.0	15477	3	0.14017
SLC6A16	11	0.29324	0.47454	0.812753	13426	4	0.75773	0.11935	0.38035	1.0	7575	6	0.75773
PRCC	16	0.2933	0.51784	0.813415	13427	8	-0.48797	0.71513	0.94377	1.0	18559	3	-0.48797
CCDC167	15	0.29334	0.51971	0.813415	13428	6	0.55142	0.073686	0.30306	1.0	5588	9	0.55142
B4GALNT3	16	0.29336	0.51784	0.813415	13429	5	0.16459	0.069085	0.29898	1.0	5355	7	0.16459
KCNQ5	18	0.2934	0.54061	0.814772	13430	5	0.21452	0.056776	0.26451	1.0	4693	8	0.21452
C8B	18	0.2934	0.54061	0.814772	13431	4	0.36604	0.052693	0.25145	1.0	4468	10	0.36604
SLCO3A1	18	0.2934	0.54061	0.814772	13432	6	0.035874	0.44515	0.83017	1.0	15283	7	0.035874
ACTRT1	16	0.29341	0.51793	0.813415	13433	8	-0.27178	0.040948	0.19956	1.0	3756	6	-0.27178
FASTKD1	14	0.29342	0.50855	0.813415	13434	4	0.86253	0.023627	0.12327	1.0	2544	9	0.86253
RPH3AL	17	0.29346	0.53005	0.813458	13435	6	0.026227	0.38392	0.78001	1.0	14276	6	0.026227
SLC4A11	17	0.29346	0.53005	0.813458	13436	6	0.57723	0.054143	0.25047	1.0	4544	9	0.57723
HAS2	17	0.29346	0.53005	0.813458	13437	6	0.67926	0.065205	0.29656	1.0	5134	9	0.67926
C4orf48	14	0.29361	0.50863	0.813415	13438	7	-0.52018	0.84743	0.97316	1.0	19628	4	-0.52018
TNNI3K	11	0.29379	0.47455	0.812753	13439	6	-0.55934	0.15791	0.44234	1.0	8921	5	-0.55934
ERF	13	0.2938	0.49994	0.812753	13440	5	-0.035505	0.012909	0.07134	1.0	1615	6	-0.035505
SH3YL1	15	0.29383	0.51975	0.813415	13441	6	-0.09668	0.41701	0.78803	1.0	14860	5	-0.09668
SGMS1	16	0.29384	0.51867	0.813415	13442	6	0.1635	0.2313	0.60877	1.0	11055	7	0.1635
PTMS	12	0.29396	0.48519	0.812753	13443	6	-0.18904	0.06728	0.26328	1.0	5258	5	-0.18904
CEP68	12	0.29396	0.48519	0.812753	13444	5	-0.33791	0.067582	0.26394	1.0	5270	3	-0.33791
hsa-mir-4758	12	0.29396	0.48519	0.812753	13445	5	-0.0072675	0.27602	0.63381	1.0	12126	4	-0.0072675
C16orf45	15	0.29407	0.5198	0.813415	13446	5	0.0059256	0.4394	0.80294	1.0	15210	6	0.0059256
ANGEL1	15	0.29407	0.5198	0.813415	13447	6	0.064742	0.59882	0.90115	1.0	17372	4	0.064742
SIGIRR	17	0.29421	0.53028	0.813458	13448	7	-0.21756	0.055262	0.25706	1.0	4605	5	-0.21756
OR2M4	17	0.29421	0.53028	0.813458	13449	8	-0.29103	0.38643	0.78161	1.0	14328	6	-0.29103
ARHGEF26	15	0.29421	0.5198	0.813415	13450	6	0.58885	0.14353	0.46167	1.0	8436	8	0.58885
COA4	15	0.29421	0.5198	0.813415	13451	7	-0.2647	0.87302	0.98051	1.0	19797	4	-0.2647
LUZP4	14	0.29426	0.50909	0.813415	13452	6	1.0416	0.0086448	0.057311	0.992614	1198	8	1.0416
CD79A	14	0.29426	0.50909	0.813415	13453	6	0.075827	0.42458	0.78903	1.0	14998	6	0.075827
FANCI	14	0.29426	0.50909	0.813415	13454	6	-0.24959	0.00063085	0.005676	0.760824	151	6	-0.24959
KPTN	14	0.29426	0.50909	0.813415	13455	6	-0.20011	0.19662	0.5397	1.0	10092	4	-0.20011
SLC4A8	14	0.29426	0.50909	0.813415	13456	6	-0.085233	0.1785	0.50727	1.0	9559	6	-0.085233
hsa-mir-617	8	0.29428	0.41784	0.812753	13457	3	0.073849	0.18249	0.45554	1.0	9681	3	0.073849
XXYLT1	16	0.29433	0.51937	0.813415	13458	5	0.3099	0.23541	0.61443	1.0	11157	8	0.3099
IL7R	18	0.29446	0.54085	0.814772	13459	4	0.010529	0.02482	0.14203	1.0	2649	8	0.010529
ZNF324	17	0.29447	0.53072	0.813458	13460	6	0.4092	0.061082	0.28169	1.0	4923	9	0.4092
hsa-mir-6846	9	0.29463	0.44678	0.812753	13461	3	-0.16069	0.045394	0.17933	1.0	4028	3	-0.16069
TERF1	15	0.29465	0.52162	0.813415	13462	7	0.40593	0.010712	0.070204	1.0	1400	8	0.40593
ZNF544	15	0.29465	0.52162	0.813415	13463	4	0.21012	0.06566	0.28384	1.0	5170	7	0.21012
KLHL33	15	0.29465	0.52162	0.813415	13464	6	0.1288	0.23166	0.59487	1.0	11066	7	0.1288
GOLGA6A	15	0.29465	0.52162	0.813415	13465	6	0.090436	0.018242	0.10671	1.0	2103	6	0.090436
KIAA2022	15	0.29465	0.52162	0.813415	13466	7	-0.44178	0.62486	0.90935	1.0	17661	4	-0.44178
hsa-mir-4704	7	0.29469	0.42031	0.812753	13467	4	-0.61217	0.21194	0.47558	1.0	10523	3	-0.61217
WEE1	11	0.29471	0.47513	0.812753	13468	5	-0.20753	0.040896	0.17948	1.0	3751	3	-0.20753
